"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ARLT-100g","Arts and Letters","C","4.0 units"
"","Women Writing Diaspora in the Middle East and North Africa","","4.0","Lecture","35271D","001","5:00-6:20pm","Tue, Thu","28","20","0","Karina Eileraas","VKC211"
"ARLT-101g","Studies in Arts and Letters","C","4.0 units"
"","Defining the Bohemian","","4.0","Lecture","35400D","001","3:30-4:50pm","Tue, Thu","100","63","0","Jeffrey Solomon","THH301"
"","Studies in Arts and Letters","","0.0","Discussion","35402D","001","10:00-10:50am","Monday","20","8","0","Alexis Clark","WPH107"
"","Studies in Arts and Letters","","0.0","Discussion","35404D","001","11:00-11:50am","Thursday","25","17","0","Alexis Clark","WPH B30"
"","Studies in Arts and Letters","","0.0","Discussion","35406D","001","12:00-12:50pm","Monday","1","2","0","Alexis Clark","WPH107"
"","","","","Discussion","35407D","001","10:00-10:50am","Tuesday","25","11","0","Alexis Clark","VKC154"
"","","","","Discussion","35408D","001","1:00-1:50pm","Tuesday","26","25","0","Alexis Clark","VKC252"
"","The American War in Vietnam","","4.0","Lecture","35410D","001","12:00-1:50pm","Mon, Wed","150","146","0","Viet Nguyen","THH201"
"","Studies in Arts and Letters","","0.0","Discussion","35411D","001","10:00-10:50am","Tuesday","26","23","0","Shan Zhao","VKC155"
"","Studies in Arts and Letters","","0.0","Discussion","35412D","001","9:00-9:50am","Tuesday","26","23","0","Shan Zhao","THH110"
"","Studies in Arts and Letters","","0.0","Discussion","35414D","001","11:00-11:50am","Monday","27","27","0","Jolie Chea","SOS B37"
"","Studies in Arts and Letters","","0.0","Discussion","35415D","001","2:00-2:50pm","Monday","25","22","0","Jolie Chea","VKC151"
"","Studies in Arts and Letters","","0.0","Discussion","35417D","001","2:00-2:50pm","Wednesday","26","26","0","Emily Raymnudo","VKC151"
"","Studies in Arts and Letters","","0.0","Discussion","35418D","001","10:00-10:50am","Wednesday","25","25","0","Emily Raymnudo","VKC155"
"","Crime Stories: Eastern European Fiction from Crime to Punishment","","4.0","Lecture","35420D","001","12:30-1:50pm","Tue, Thu","100","98","0","Anna Krakus","THH202"
"","Studies in Arts and Letters","","0.0","Discussion","35401D","001","11:00-11:50am","Wednesday","27","24","0","Erin Mizrahi","VKC155"
"","Studies in Arts and Letters","","0.0","Discussion","35405D","001","1:00-1:50pm","Wednesday","25","24","0","Erin Mizrahi","VKC157"
"","Studies in Arts and Letters","","0.0","Discussion","35441D","001","9:00-9:50am","Thursday","25","25","0","Guillermo Rodriguez","THH110"
"","Studies in Arts and Letters","","0.0","Discussion","35442D","001","10:00-10:50am","Thursday","24","25","0","Guillermo Rodriguez","VKC155"
"","The Art of Poetry","","4.0","Lecture","35440D","001","2:00-3:20pm","Mon, Wed","162","158","0","Dana Gioia","THH201"
"","Studies in Arts and Letters","","0.0","Discussion","35424D","001","2:00-2:50pm","Thursday","28","27","0","Meghan Olivas","VKC158"
"","Studies in Arts and Letters","","0.0","Discussion","35432D","001","1:00-1:50pm","Thursday","28","28","0","Meghan Olivas","MHP102"
"","Studies in Arts and Letters","","0.0","Discussion","35433D","001","12:00-12:50pm","Wednesday","28","26","0","Alfred Brown","THH106"
"","Studies in Arts and Letters","","0.0","Discussion","35443D","001","1:00-1:50pm","Wednesday","30","30","0","Alfred Brown","VKC258"
"","Studies in Arts and Letters","","0.0","Discussion","35453D","001","9:00-9:50am","Monday","25","24","0","Jennifer Frazier","THH110"
"","Studies in Arts and Letters","","0.0","Discussion","35454R","001","9:00-9:50am","Wednesday","26","23","0","Jennifer Frazier","THH110"
"","Female Trouble: A Century of Misbehavior","","4.0","Lecture","35450D","001","2:00-3:20pm","Tue, Thu","100","79","0","Jeffrey Solomon","THH102"
"","Studies in Arts and Letters","","0.0","Discussion","35451D","001","11:00-11:50am","Tuesday","25","21","0","Vandana Khanna","WPH B30"
"","Studies in Arts and Letters","","0.0","Discussion","35452D","001","4:00-4:50pm","Tuesday","25","22","0","Vandana Khanna","VKC151"
"","Studies in Arts and Letters","","0.0","Discussion","35457D","001","1:00-1:50pm","Thursday","26","26","0","Vandana Khanna","VKC252"
"","Studies in Arts and Letters","","0.0","Discussion","35458D","001","4:00-4:50pm","Thursday","25","10","0","Vandana Khanna","VKC151"
"ARLT-105g","First Year Seminar: Arts and Letters","C","4.0 units"
"","Race, Class and Sex in American Literature and Culture","","4.0","Lecture","35300D","001","9:30-10:50am","Tue, Thu","25","23","0","Michelle Gordon","WPH206"
"","Contemporary Korean Film and Culture","","4.0","Lecture","35301D","001","10:00-11:50am","Mon, Wed","25","25","0","Youngmin Choe","VKC258"
"","Masterpieces of the Short Story","","4.0","Lecture","35302D","001","11:00-12:20pm","Tue, Thu","25","16","0","Alexander Zholkovsky","WPH107"
"","How to Read a Poem","","4.0","Lecture","35304D","001","12:00-1:50pm","Mon, Wed","25","21","0","Susan McCabe","WPH206"
"","Daughters of Africa: Black Women in U.S. History","","4.0","Lecture","35306D","001","2:00-3:20pm","Mon, Wed","25","19","0","Francille Wilson","WPH205"
"","On Beauty","","4.0","Lecture","35309D","001","3:30-4:50pm","Tue, Thu","26","24","0","Daniel Tiffany","VKC201"
