"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"FAPR-311","Printmaking","","4.0 units","Lecture-Lab","33282D","001","6:00-8:50pm","Mon, Wed","19","16","0","Christopher Lahti","HAR117"
"","","","","Lecture-Lab","33283D","001","6:00-8:50pm","Tue, Thu","15","14","0","Xavier Fumat","HAR117"
"FAPR-411","Topics in Advanced Printmaking","P","4.0 units, max 12","Lecture-Lab","33284D","001","6:00-8:50pm","Tue, Thu","7","7","0","Xavier Fumat","HAR117"
