"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ITP-341x","App Development for Phones and Tablets","P","3.0 units","Lecture","32040R","001","12:00-1:50pm","Mon, Wed","30","26","0","Robert Parke II","KAP160"
"ITP-342","Mobile Application Development","P","3.0 units","Lecture-Lab","31890R","001","2:00-3:50pm","Mon, Wed","80","38","0","Trina Gregory","KAP160"
"ITP-357x","Enterprise Network Design","P","3.0 units","Lecture-Lab","31985R","001","2:00-3:20pm","Tue, Thu","27","9","0","Harrison Cavallero","OHE406"
"ITP-360x","3D Compositing and Visual Effects","P","3.0 units","Lecture-Lab","31915R","001","5:00-7:50pm","Tuesday","1","0","0","Lance Winkel",""
"ITP-365x","Managing Data in C++","P","3.0 units","Lecture-Lab","32041R","001","12:30-1:50pm","Tue, Thu","29","21","0","Sanjay Madhav","KAP267"
"ITP-375x","Digital Forensics","P","3.0 units","Lecture-Lab","31956R","001","3:30-4:50pm","Tue, Thu","28","25","0","Joseph Greenfield","OHE406"
"ITP-380","Video Game Programming","P","4.0 units","Lecture-Lab","31872R","001","5:00-6:50pm","Mon, Wed","29","24","0","Sanjay Madhav","KAP267"
"ITP-382x","Mobile Game Programming","P","3.0 units","Lecture-Lab","31873R","001","6:00-8:50pm","Monday","1","0","0","Michael Sheehan",""
"ITP-383","Database Systems: Concepts, Design and Implementation","","3.0 units","Discussion","31630R","001","11:00-11:50am","Friday","15","13","0","","KAP267"
"","","","","Lecture","31628D","001","5:00-6:20pm","Tue, Thu","45","28","0","Nathan Greenfield","GFS101"
"","","","","Discussion","31629R","001","9:30-10:20am","Friday","15","3","0","","KAP267"
"","","","","Discussion","31631R","001","12:30-1:20pm","Friday","15","12","0","","KAP267"
"ITP-391ax","Video Game Project Management","P","4.0 units","Lecture","32048R","001","5:00-8:50pm","Wednesday","17","0","0","Tom Sloper",""
"ITP-404x","Modern Technologies of Web Development","P","3.0 units","Lecture","31835R","001","6:00-8:50pm","Tuesday","27","24","0","David Tang","OHE406"
"ITP-411x","Multimedia and Video Production","","3.0 units","Lecture-Lab","31876R","001","5:00-7:50pm","Wednesday","34","21","0","Larry Jordan","OHE540"
"ITP-425x","Web Application Security","P","4.0 units","Lecture-Lab","32008R","001","5:00-8:50pm","Wednesday","27","5","0","Chi So","OHE406"
"ITP-435x","Professional C++","P","3.0 units","Lecture-Lab","32042R","001","12:00-1:50pm","Mon, Wed","40","39","0","Sanjay Madhav","OHE540"
"ITP-445","Macintosh, OSX, and iOS Forensics","P","3.0 units","Lecture-Lab","32025R","001","5:00-7:50pm","Monday","17","8","0","Pierson Clair","OHE542"
"ITP-460x","Web Application Project","","4.0 units","Lecture","32043R","001","5:00-8:50pm","Thursday","29","6","0","Yuanbo Wang","KAP267"
"ITP-466","Building the High Tech Startup","","4.0 units","Lecture","32055D","001","5:00-8:50pm","Monday","40","27","0","Ashish Soni","KAP158"
"","","","","Lecture-Lab","32026R","001","5:00-8:50pm","Tuesday","80","48","0","Ashish Soni","SLH102"
"ITP-470x","Information Technology Practicum","","1.0-4.0 units","Lecture","31887D","001","TBA","TBA","15","0","0","","OFFICE"
"","","","","Lecture-Lab","31884D","001","TBA","TBA","30","20","0","","OFFICE"
"ITP-479","Cyber Law and Privacy","","3.0 units","Lecture-Lab","32049R","001","5:30-8:20pm","Tuesday","29","17","0","Benyomin Forer","KAP267"
"ITP-480","Information Technology Internship","","1.0-4.0 units, max 8","Lecture-Lab","31888D","001","TBA","TBA","10","3","0","","OFFICE"
"ITP-482","Engineering Database Applications","P","3.0 units","Lecture-Lab","31995R","001","2:00-4:50pm","Tuesday","27","23","0","Nitin Kale","KAP107"
"ITP-485","Programming Game Engines","P","4.0 units","Lecture-Lab","31889R","001","7:00-8:50pm","Mon, Wed","29","20","0","Joshua Glazer","KAP267"
"ITP-487","Data Warehouses and Business Intelligence","P","3.0 units","Lecture-Lab","31882R","001","2:00-4:50pm","Monday","36","40","0","Nitin Kale","OHE540"
"ITP-488x","Managing Supply Chains with Advanced Planning and Optimization","P","3.0 units","Lecture-Lab","31971R","001","2:00-4:50pm","Wednesday","34","18","0","Richard Vawter","OHE540"
"ITP-499x","Special Topics","","2.0-4.0 units, max 8"
"","Technology for Social Impact","","2.0","Lecture-Lab","32052R","001","7:00-8:50pm","Tuesday","24","0","0","Shirin Salemnia",""
"","Mobile Game Marketing","","2.0","Lecture-Lab","32053R","001","6:00-7:50pm","Tuesday","24","0","0","Chris Swain",""
