"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"CHE-550b","Seminars in Chemical Engineering","","1.0 units, max 2","Lecture","29440D","048","TBA","TBA","70","5","0","Pin Wang","OFFICE"
"CHE-590","Directed Research","","1.0-12.0 units","Lecture","29444D","048","TBA","TBA","35","16","0","Richard Roberts","OFFICE"
"CHE-594a","Master's Thesis","C","2.0 units","Lecture","29446D","048","TBA","TBA","5","0","0","","OFFICE"
"CHE-594b","Master's Thesis","PC","2.0 units","Lecture","29448D","048","TBA","TBA","10","0","0","","OFFICE"
"CHE-594z","Master's Thesis","PC","0.0 units","Lecture","29450D","048","TBA","TBA","5","0","0","","OFFICE"
"CHE-596","Chemical Reactions in the Atmosphere","","3.0 units","Lecture","31436R","048","11:00-12:20pm","Tue, Thu","18","13","0","Ronald Henry","KAP164"
"CHE-690","Directed Research","","1.0-4.0 units, max 8","Lecture","29460D","048","TBA","TBA","5","0","0","Richard Roberts","OFFICE"
"CHE-790","Research","","1.0-12.0 units","Lecture","29470D","048","TBA","TBA","25","21","0","Richard Roberts","OFFICE"
"CHE-794a","Doctoral Dissertation","C","2.0 units","Lecture","29462D","048","TBA","TBA","10","0","0","","TBA"
"CHE-794b","Doctoral Dissertation","PC","2.0 units","Lecture","29464D","048","TBA","TBA","10","7","0","","TBA"
"CHE-794c","Doctoral Dissertation","PC","2.0 units","Lecture","29466D","048","TBA","TBA","10","5","0","","TBA"
"CHE-794d","Doctoral Dissertation","PC","2.0 units","Lecture","29468D","048","TBA","TBA","10","3","0","","TBA"
"CHE-794z","Doctoral Dissertation","PC","0.0 units","Lecture","29480D","048","TBA","TBA","10","9","0","","OFFICE"
