"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"NEUR-440","Introduction to Cognitive Neuroscience","P","4.0 units","Lecture","52442R","001","2:00-3:50pm","Mon, Wed","100","91","0","Irving Biederman","WPH B27"
"NEUR-490x","Directed Research","","1.0-4.0 units, max 12","Lecture","47600D","001","TBA","TBA","40","16","0","Irving Biederman, Albert Herrera</a>","OFFICE"
"NEUR-493x","Neuroscience Honors Seminar","P","1.0 units, max 4","Lecture","47643D","001","12:00-12:50pm","Thursday","20","11","0","Irving Biederman, Sarah Bottjer</a>","HNB120"
"NEUR-494x","Honors Thesis","","2.0 units","Lecture","47644D","001","12:00-12:50pm","Thursday","20","1","0","Irving Biederman, Sarah Bottjer</a>",""
