"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ISE-512","Software Management and Economics","C","3.0 units","Lecture","30007D","048","8:30-9:50am","Mon, Wed","120","67","0","Barry Boehm","OHE122"
"","","","","Lab","30008R","048","8:00-8:50am","Friday","120","23","0","",""
"","","","","Lecture","30005D","034","8:30-9:50am","Mon, Wed","30","15","0","Barry Boehm","DEN@Viterbi"
"","","","","Lab","30006R","034","8:00-8:50am","Friday","30","8","0","",""
"ISE-514","Advanced Production Planning and Scheduling","","3.0 units","Lecture","31514D","048","2:00-3:20pm","Tue, Thu","41","40","0","Geza Bottlik","OHE132"
"","","","","Lecture","31714D","034","2:00-3:20pm","Tue, Thu","10","4","0","Geza Bottlik","DEN@Viterbi"
"ISE-515","Engineering Project Management","","3.0 units","Lecture","31505D","048","2:00-3:20pm","Tue, Thu","46","44","0","Thomas Booth","SSL150"
"","","","","Lecture","31515D","048","6:40-9:20pm","Monday","40","34","0","Erich Kreidler","OHE100D"
"","","","","Lecture","31715D","034","6:40-9:20pm","Monday","12","10","0","Erich Kreidler","DEN@Viterbi"
"ISE-517","Modern Enterprise Systems","","3.0 units","Lecture","31517D","048","2:00-4:50pm","Friday","35","0","0","Mike Kazeef",""
"","","","","Lecture","31717D","034","2:00-4:50pm","Friday","10","0","0","Mike Kazeef",""
"ISE-525","Design of Experiments","","3.0 units","Lecture","31525D","048","11:00-12:20pm","Mon, Wed","56","42","0","Qiang Huang","OHE100D"
"","","","","Lecture","31725D","034","11:00-12:20pm","Mon, Wed","10","7","0","Qiang Huang","DEN@Viterbi"
"ISE-527","Quality Management for Engineers","","3.0 units","Lecture","31537D","048","3:30-4:50pm","Tue, Thu","35","33","0","Thomas Booth","OHE100D"
"","","","","Lecture","31737D","034","3:30-4:50pm","Tue, Thu","11","11","0","Thomas Booth","DEN@Viterbi"
"ISE-530","Optimization Methods for Analytics","","3.0 units","Lecture","31530D","048","6:30-9:10pm","Tuesday","35","21","0","Sima Parisay","VHE217"
"ISE-536","Linear Programming and Extensions","P","3.0 units","Lecture","31536D","048","2:00-3:20pm","Mon, Wed","36","30","0","Suvrajeet Sen","VKC203"
"","","","","Lecture","31540R","048","10:00-11:50am","Mon, Wed","35","5","0","Harshavardhana Gangammanavar","KAP140"
"ISE-538","Elements of Stochastic Processes","","3.0 units","Lecture","31538D","048","3:30-4:50pm","Mon, Wed","35","20","0","Sheldon Ross","KAP158"
"","","","","Lecture","31738D","034","2:00-3:20pm","Mon, Wed","10","0","0","Sheldon Ross",""
"ISE-544","Management of Engineering Teams","","3.0 units","Lecture","31504D","048","6:40-9:20pm","Monday","45","34","0","Lynne Cooper","RTH105"
"","","","","Lecture","31544D","048","6:30-9:10pm","Wednesday","35","26","0","Kazuo Takeda","KAP140"
"","","","","Lecture","31704D","034","6:40-9:20pm","Monday","15","15","0","Lynne Cooper","DEN@Viterbi"
