"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"CBG-790","Research","C","1.0-12.0 units","Lecture","40115D","046","TBA","TBA","30","7","0","Gerhard Coetzee","TBA"
"CBG-794a","Doctoral Dissertation","C","2.0 units","Lecture","40120D","046","TBA","TBA","30","1","0","","TBA"
"CBG-794b","Doctoral Dissertation","C","2.0 units","Lecture","40121D","046","TBA","TBA","30","0","0","","TBA"
"CBG-794c","Doctoral Dissertation","PC","2.0 units","Lecture","40122D","046","TBA","TBA","30","0","0","","TBA"
"CBG-794d","Doctoral Dissertation","PC","2.0 units","Lecture","40123D","046","TBA","TBA","30","0","0","","TBA"
"CBG-794z","Doctoral Dissertation","PC","0.0 units","Lecture","40124D","046","TBA","TBA","30","0","0","","TBA"
