"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"GERM-101","German I","","4.0 units","Lecture","36003D","001","10:00-11:50am","Mon, Wed","19","18","0","Eve Lee","THH115"
"","","","","Lecture","36004D","001","12:00-1:50pm","Tue, Thu","19","17","0","Britta Bothe","THH217"
"GERM-102","German II","P","4.0 units","Lecture","36009R","001","12:00-1:50pm","Mon, Wed","19","17","0","Eve Lee","THH115"
"","","","","Lecture","36010R","001","10:00-11:50am","Tue, Thu","19","6","0","Eve Lee","THH115"
"GERM-201","German III, Conversation and Composition","P","4.0 units","Lecture","36015R","001","10:00-11:50am","Mon, Wed","19","7","0","John Arensmeyer Jr","SOS B38"
"","","","","Lecture","36016R","001","12:00-1:50pm","Tue, Thu","19","16","0","John Arensmeyer Jr","THH115"
"GERM-221","Conversational German IV","P","4.0 units","Lecture","36021R","001","10:00-11:50am","Tue, Thu","12","11","0","John Arensmeyer Jr","SOS B38"
"GERM-310","Business German I","P","4.0 units","Lecture","36042D","001","2:00-3:50pm","Mon, Wed","15","10","0","Britta Bothe","SOS B48"
"GERM-593","Practicum in Teaching the Liberal Arts","","2.0 units","Lecture","42297R","001","TBA","TBA","275","87","0","","OFFICE"
