"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"PORT-120","Portuguese I","","4.0 units","Lecture","62375D","001","11:00-11:50am","MTuWTh","19","8","0","Vianey Cabrera","THH109"
"","","","","Lecture","62376D","001","12:00-1:50pm","Tue, Thu","19","14","0","Ellen Oliveira","VKC158"
"PORT-220","Portuguese III","P","4.0 units","Lecture","62379R","001","10:00-10:50am","MTuWTh","14","11","0","Ellen Oliveira","THH113"
